chart_id,elo_diff,msd_overrated,skillset,chart_name
271731,1384.57,1.0076,technical,"('MC MENTAL @ HIS BEST', 'hi19hi19 Pack 5 - Streams and Memes')"
282068,1247.53,1.0075,technical,"('Lesson', 'Lofty Minipack 3')"
282106,1249.29,1.0072,technical,"('Immortal Ribbon', 'Lofty Dump MiniPack')"
315233,1483.49,1.007,technical,"('Tengaku', 'TESTOPACK')"
283191,1256.21,1.0069,technical,"('crystallized', ""Lemon's Fruit Snacks"")"
285434,1170.67,1.0069,technical,"(""Renee's Iphone OP"", 'Minty Fresh Pack 2')"
323343,1130.16,1.0069,technical,"('Eyes', 'Valedumps')"
285978,1437.88,1.0068,technical,"('Dog Cooking Eggs', 'midare megapack 5')"
302006,952.6,1.0067,technical,"('Passage D', 'recasted_rewritten')"
316986,1155.53,1.0067,technical,"('At the backyard, HOMOJA with Ismo Laitela', 'Suomi 101')"
285239,1242.3,1.0066,technical,"('Mahi Mahi', 'Minty zFarts Pack 2')"
315241,1248.6,1.0066,technical,"('Forgive me father', 'TESTOPACK')"
282149,1258.52,1.0065,technical,"('[5-4] I Hate Everything About You', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
327826,1252.85,1.0065,technical,"('Lisztomania', ""Vela's Velato v3 - Take Back the Falls"")"
328081,1258.62,1.0065,technical,"('Seisou Bakuretsu Boy', 'Z.Speed Training For SM Vol.1')"
283187,1186.94,1.0063,technical,"('Wrap Stars (Original Mix)', ""Lemon's Fruit Snacks"")"
285208,1155.22,1.0061,technical,"('z20TH CENTURION.', 'Minty zFarts Pack 2')"
261449,1234.96,1.0059,technical,"('WE LOVE HARDCORE', 'Denpack Append')"
285362,1118.0,1.0059,technical,"('Fireworks', 'Minty Fresh Pack 4')"
285693,1118.84,1.0059,technical,"('P.I.M.P.', 'Mina Minimegapack 6 (daunrealonez)')"
261815,1133.52,1.0058,technical,"('WAVE', 'Dump Parade')"
283174,1365.05,1.0057,technical,"('Margaritifer', ""Lemon's Fruit Snacks"")"
354582,1189.7,1.0055,technical,"('Antichlorobenzene', 'Valedumps 4')"
321785,1141.43,1.0054,technical,"('Nemurihime', 'Timdam Snackpack 2')"
268274,1466.1,1.0053,technical,"('Lunatic Rough Party!!', 'Fullerene Shift')"
282004,1169.17,1.0053,technical,"('I Love You So', 'Lofty Minipack 4 (Paradise Loft)')"
285226,1435.25,1.0053,technical,"('Toothpaste', 'Minty zFarts Pack 2')"
304274,956.87,1.0053,technical,"('Cobwebs and Strange', ""Scintill's Minipack 3"")"
285383,1290.53,1.005,technical,"('SPEEDBOAT', 'Minty Fresh Pack 3')"
285690,1478.13,1.0049,technical,"('zzzBermuda Triangle', 'Mina Minimegapack 6 (daunrealonez)')"
285467,1298.23,1.0048,technical,"('Pyramid Cave', 'Minty Fresh Pack 2')"
302699,1278.6,1.0047,technical,"('Loner', 'Russian Underground')"
261899,1285.5,1.0046,technical,"('Demons', ""DumpAss Dude's Dream 2"")"
321856,1020.89,1.0046,technical,"('The Devil Plays Dance Games', 'timdam snackpack')"
253943,1169.8,1.0044,technical,"('Facebreaker', 'Breakcore Princess')"
285320,1127.42,1.0044,technical,"('Demon Kitty Rag', 'Minty Fresh Pack 4')"
255614,1121.61,1.0043,technical,"('Utsuriyuku Kisetsu', 'cesspool of ribal 3')"
323342,1148.06,1.0043,technical,"(""Hips Don't Lie"", 'Valedumps')"
285341,1152.58,1.0042,technical,"(""Rasputin's OP"", 'Minty Fresh Pack 4')"
285357,1228.62,1.0041,technical,"('Discord', 'Minty Fresh Pack 4')"
305152,1283.1,1.0041,technical,"('All I Want for Christmas is You', 'Secret Santa 2020')"
266780,979.12,1.0039,technical,"('The Cataclysm', 'FFR Community Pack 4')"
281996,1153.63,1.0038,technical,"('Flowers', 'Lofty Minipack 4 (Paradise Loft)')"
260914,1518.18,1.0037,technical,"('my time', 'Crazy Culinary Revolutions')"
271840,1150.34,1.0036,technical,"('Destiny GAMMA', 'hi19hi19 Pack 2 - Dumps and Hard Stuff')"
282024,1227.67,1.0035,technical,"('Subspecies', 'Lofty Minipack 4 (Paradise Loft)')"
256058,1212.33,1.0033,technical,"('Mario Trap', 'Bursts Of A Teitoku')"
264576,1052.15,1.0032,technical,"('愛と誠', 'Etterna Explosion Excitepack')"
343777,1232.68,1.0031,technical,"('あぁあぁあぁああぁあぁああぁ', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
262426,1442.06,1.003,technical,"('Chinese Slavery', ""DourGent's Minipack 4"")"
255984,1104.58,1.0029,technical,"('Q.E.', ""Pizza69's Slices of Heaven Megapack"")"
281993,1218.63,1.0029,technical,"('Let iz Beca', 'Lofty Minipack 4 (Paradise Loft)')"
323346,1299.08,1.0029,technical,"('FUCKANIME', 'Valedumps')"
285335,1118.3,1.0028,technical,"('Yi Jian Mei', 'Minty Fresh Pack 4')"
251906,1378.62,1.0027,technical,"('Bemera Gamma', 'ATTangs Dumpmix')"
285319,1096.85,1.0027,technical,"('Relax Your Mind', 'Minty Fresh Pack 4')"
323280,1297.89,1.0026,technical,"('BLACK METAL TERRORIST', 'Valedumps 2')"
253608,1227.09,1.0023,technical,"('Responsibility Response', 'Bad.End')"
315210,1110.44,1.0023,technical,"('Miracle Love', 'TESTOPACK')"
323198,1317.79,1.0023,technical,"('20,november ~FINAL EDIT~', 'Valedumps 3 (Route A)')"
271668,1427.39,1.0021,technical,"('M.A.G.I.C Speed Ball', 'hi19hi19 Pack 6 - Long Have We Waited')"
285442,1170.87,1.0021,technical,"('Eurydice', 'Minty Fresh Pack 2')"
317123,1216.57,1.0021,technical,"('Suvivirsi (Summer Hymn)', 'Suomi 100.5')"
271755,959.71,1.002,technical,"('Wood Man (Megaman 2)', 'hi19hi19 Pack 4 - Modern Keyboardsmash')"
273391,1359.7,1.002,technical,"('BECAUSE OF YOU (SPED UP VER.)', 'Initial J First Stage')"
285801,1498.83,1.002,technical,"('Unwritten', 'Mina Minimegapack')"
261451,1255.79,1.0019,technical,"('Ryuusei Bebop', 'Denpack Append')"
268276,1360.75,1.0019,technical,"('Hold Angel', 'Fullerene Shift')"
271767,905.67,1.0018,technical,"('My Love Is A Bulldozer', 'hi19hi19 Pack 4 - Modern Keyboardsmash')"
315212,1191.74,1.0018,technical,"('Aishite Aishite Aishite', 'TESTOPACK')"
307164,1260.09,1.0017,technical,"('Clover Kakumation', ""Skwid's Minipack 4 U (Big Guy Edition)"")"
282108,1190.6,1.0016,technical,"(""Sally's Dance"", 'Lofty Dump MiniPack')"
329049,1079.63,1.0016,technical,"('isogu 200 BPM', 'xXxRUSSIAxXx 2')"
285236,1156.44,1.0015,technical,"(""Foxfire's Pizza Rap"", 'Minty zFarts Pack 2')"
330000,1396.58,1.0015,technical,"(""Oktoberfest's OP"", 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
285742,1365.29,1.0012,technical,"('Sky Clad no Observer', 'Mina Minimegapack 4')"
302013,1229.58,1.0012,technical,"('Psicicite', 'recasted_rewritten')"
314818,1315.01,1.0012,technical,"('Surf', 'The End')"
328969,1272.78,1.0012,technical,"('Клич молодости', 'xXxRUSSIAxXx 3')"
331940,1682.29,1.0012,technical,"('maro lugi Gantz graF TERMINAL 64 EDITION', 'the Leftovers 3')"
339342,1303.17,1.0011,technical,"('BOOGIE', 'Grape Cola 3')"
255633,1366.23,1.001,technical,"('i think about sad things and want to die.', 'cesspool of ribal 3')"
261423,1228.18,1.0005,technical,"('Origamic Sweet Love', 'D E N P A C K  D E F E N S E  F O R C E  2')"
342841,1495.03,1.0005,technical,"('Meet Her At The Love Parade', 'interesting files i found in my discord dms')"
290602,1059.92,1.0004,technical,"('12 little fragments of silence', 'Nuclear Blast JS Awesome Bomb Filez 5')"
271719,1017.88,1.0003,technical,"('Trickstarz', 'Super Revival Pack 2015!!')"
283775,1144.26,1.0003,technical,"('BroGamer', 'Magicschool Arpia')"
282079,1224.92,1.0002,technical,"('Pesenka', 'Lofty Dump MiniPack 2')"
285380,1077.54,1.0002,technical,"('SHYNESS BOY', 'Minty Fresh Pack 3')"
286253,1011.35,1.0002,technical,"('ricky bobby', 'Memories of Flower')"
272251,1433.27,1.0001,technical,"('guitars still suck', 'Hard Songs Megapack Volume 12')"
333307,1319.29,1.0001,technical,"('び', '#774 Etterna Explosion Excitepack')"
261969,1093.72,1.0,technical,"('KOMBATSUO', ""DumpAss Dude's Dream"")"
285815,1296.45,1.0,technical,"('Dreams', 'Mina Minimegapack')"
283207,1166.28,0.9999,technical,"('Black + White', ""Lemon's Fruit Snacks"")"
255615,1136.69,0.9998,technical,"(""Boss Pippu's Boss OP"", 'cesspool of ribal 3')"
264481,1590.64,0.9998,technical,"('DORNWALD ～Junge～', 'Etterna Explosion Excitepack')"
269276,1440.08,0.9998,technical,"('Gaussian Mist', 'Hard Songs Megapack Volume 1')"
259741,1103.18,0.9995,technical,"('Two Dads In a Bathtub', 'Definitive Keyboard Megapack')"
286258,1200.09,0.9993,technical,"('Boulafacet', 'Memories of Flower')"
342766,1510.43,0.9993,technical,"('Pangaea Girls (Magic Feeling)', 'interesting files i found in my discord dms')"
317044,1076.62,0.9992,technical,"('Blank', 'Suomi 100')"
283141,1435.49,0.9991,technical,"('Tachyon Beam Cannon', ""Lemon's Fruit Snacks 2"")"
285672,1356.91,0.9991,technical,"(""Dead People's Ed"", 'Mina Minimegapack 6 (daunrealonez)')"
321829,1096.93,0.999,technical,"(""I'm Your Daddy"", 'timdam snackpack')"
282010,1176.48,0.9989,technical,"('N.Sanity Island', 'Lofty Minipack 4 (Paradise Loft)')"
328560,1220.63,0.9989,technical,"('Scary Halloween Show', 'Yolomania Vol. 3')"
283107,1278.93,0.9988,technical,"('Kyouran Hey Kids!!', ""Lemon's Panty Shots"")"
315206,1735.06,0.9987,technical,"('AVALONnayo,AVALONna!!mp4', 'TESTOPACK')"
282041,1194.35,0.9985,technical,"('Feel You', 'Lofty Minipack 3')"
261419,1347.69,0.9983,technical,"('Chou Chou Kou Soku De Mae Sai Soku!!! Speed Star Kanade', 'D E N P A C K  D E F E N S E  F O R C E  2')"
283117,1400.91,0.9983,technical,"('Pictured as Perfect', ""Lemon's Fruit Snacks 2"")"
285691,1076.4,0.9983,technical,"('Littlest Things', 'Mina Minimegapack 6 (daunrealonez)')"
282018,1161.47,0.9981,technical,"('Mean Low Water', 'Lofty Minipack 4 (Paradise Loft)')"
285458,1255.61,0.9978,technical,"('Pump up the Jams', 'Minty Fresh Pack 2')"
283197,1188.02,0.9976,technical,"('HEREINMYBATHROOM', ""Lemon's Fruit Snacks"")"
280768,1077.56,0.9975,technical,"('Calamity Fortune', 'Untitled_unrevised')"
290987,1056.01,0.9974,technical,"('Brainfog', 'Nightflower Complex')"
260741,1394.63,0.9972,technical,"('Terrible Ride', ""'d"")"
273832,1335.47,0.9971,technical,"('Yellow Line', 'Icy X')"
329986,1255.7,0.997,technical,"('I get High', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
249351,1138.4,0.9969,technical,"('Cheval', 'Acerola')"
250588,1329.62,0.9969,technical,"('Aoi Haru', 'Anime Sucks Ass 1')"
283072,1361.6,0.9969,technical,"('Aozora no Rhapsody', ""Lemon's Panty Shots 3 - Camellia Edition"")"
260744,1108.7,0.9967,technical,"('Rock It For Me', ""'d"")"
307374,1316.27,0.9967,technical,"('Onii-Chan', ""Ska-Cola Machin'"")"
354716,1141.19,0.9967,technical,"('Floccinaucinihilipilification', 'Valedumps 4')"
281984,1209.15,0.9965,technical,"('Banka', 'Lofty Minipack 4 (Paradise Loft)')"
285715,1437.1,0.9964,technical,"(""Big Mac's Theme"", 'Mina Minimegapack 4')"
322078,1274.63,0.9963,technical,"('PAM!!!', 'The Void - Then, Now, and the Future')"
285449,1093.05,0.9962,technical,"('orleavemealone_', 'Minty Fresh Pack 2')"
329154,1356.53,0.996,technical,"('Dagestanskie Moskvichi', 'xXxRUSSIAxXx')"
250542,1182.38,0.9958,technical,"('Crazy Noisy Bizarre Town', 'Anime Sucks Ass 2')"
261409,1258.47,0.9958,technical,"('大江戸コントローラー [くいしんぼあかちゃんver.]', 'D E N P A C K  D E F E N S E  F O R C E  2')"
259850,1172.51,0.9957,technical,"('You Make My Life 1UP', 'Definitely Not Denpack')"
307118,1244.8,0.9957,technical,"('Shadows ~Kageiro Yousei Ehon~', ""Skwid's Minipack 7 (Assault Edition)"")"
316968,1183.23,0.9956,technical,"('Pilalla', 'Suomi 101')"
246644,1358.39,0.9955,technical,"('Lost my pieces', '10Dollar Dump Dump Revolutions 3')"
327793,1256.76,0.9955,technical,"('Cuba', ""Vela's Velato v3 - Take Back the Falls"")"
265769,1169.35,0.9954,technical,"('Makyuu Ichaival', 'EtternaOnline Community Pack 1')"
282127,1426.37,0.9953,technical,"('[7-4] No Scrubs', 'Lofty Dump Minipack 3 (Xclusive Edition)')"
256037,1294.84,0.9951,technical,"(""The Little Devil's Heart Pounding Amusement Park"", 'Bursts Of A Teitoku Kai')"
285488,1292.48,0.9951,technical,"(""Let's Get Loud, LETS GET LOUD"", 'Minty Fresh Pack 2')"
261846,1262.22,0.995,technical,"('Shell Shocked', 'Dump Parade')"
323279,1165.2,0.9948,technical,"('Studio gangster', 'Valedumps 2')"
323347,1132.15,0.9946,technical,"('Out of my Head', 'Valedumps')"
250560,839.59,0.9945,technical,"('My Soul, Your Beats!', 'Anime Sucks Ass 1')"
329051,1485.19,0.9945,technical,"('Kis-meow', 'xXxRUSSIAxXx 2')"
272211,1383.48,0.9944,technical,"('Amber Starlight', 'Hard Songs Megapack Volume 12')"
285497,1320.12,0.9944,technical,"('Elastic Heart', 'Minty Fresh Pack 1')"
283116,1213.42,0.9943,technical,"('Endless Night', ""Lemon's Fruit Snacks 2"")"
282073,1104.28,0.9942,technical,"('Dixie Biscuits', 'Lofty Dump MiniPack 2')"
307090,1322.19,0.9939,technical,"('MY BISH', ""Skwid's Minipack 8 (Ok Here It Is Edition)"")"
323283,1179.81,0.9938,technical,"('Diddy Bop', 'Valedumps 2')"
250488,1851.96,0.9935,technical,"('Tape Worm', 'Anime Sucks Ass  3')"
261828,1026.13,0.9935,technical,"('Pineapple Spaceship', 'Dump Parade')"
285468,1151.48,0.9935,technical,"(""Sally's Dance"", 'Minty Fresh Pack 2')"
264826,1410.73,0.9933,technical,"('CRYSTAL WEED (ORIGINAL MIX)', 'Fennec Fantasy')"
302202,1399.11,0.9933,technical,"('[4-BOSS] Electric Romeo', 'Rebound Dump Collection Megapack II')"
261809,1160.19,0.9931,technical,"('PAPARAZZI', 'Dump Parade')"
285374,1137.07,0.9931,technical,"('Gasolina', 'Minty Fresh Pack 3')"
307077,1230.37,0.993,technical,"('桜', ""Skwid's Minipack 9 (Anchor Edition)"")"
307089,1144.73,0.993,technical,"('Overworld Theme 2', ""Skwid's Minipack 8 (Ok Here It Is Edition)"")"
261837,1281.16,0.9929,technical,"('LUVORATORRRRRY!', 'Dump Parade')"
273839,1285.03,0.9929,technical,"('Shpongolese Spoken Here', 'Icy X')"
281981,1167.25,0.9929,technical,"('Immaterial', 'Lofty Minipack 4 (Paradise Loft)')"
290575,1148.62,0.9928,technical,"('Eth', 'Nuclear Blast JS Awesome Bomb Filez 5')"
285257,1236.4,0.9926,technical,"('Cha-La Head-Cha-La', 'Minty zFarts Pack 2')"
285460,1284.94,0.9925,technical,"('Mahmure', 'Minty Fresh Pack 2')"
250564,1115.09,0.9924,technical,"('Aqua Terrarium', 'Anime Sucks Ass 1')"
280632,1655.45,0.9922,technical,"('Minami Ikebukuro Hardcore Custom dumbstream', ""Kaiten's dumbstream pack 2"")"
302254,1312.97,0.9922,technical,"(""[4-4] Football's OP"", 'Rebound Dump Collection Megapack')"
249319,1012.15,0.992,technical,"('Gee', 'Acerola')"
285957,1310.67,0.992,technical,"(""Munsie~'s OP"", 'midare megapack 5')"
252232,1267.91,0.9917,technical,"('Der Wald (Kiraz K remix)', 'ART ATTACK')"
273816,1257.36,0.9916,technical,"('Warpledge', 'Icy X')"
323175,1093.39,0.9916,technical,"('Mannequins Are My Best of Friends', 'Valedumps 3 (Route B)')"
323310,1379.31,0.9916,technical,"('Cherry-coloured Funk', 'Valedumps 2')"
249354,1388.73,0.9915,technical,"('44 Edit', 'Acerola')"
285515,1373.06,0.9915,technical,"('One Good Reason', 'Minty Fresh Pack 1')"
282047,1349.49,0.9914,technical,"('I Dont want to be a Yes-Man', 'Lofty Minipack 3')"
283156,1210.14,0.9914,technical,"('A Lasting Promise', ""Lemon's Fruit Snacks"")"
283160,1245.73,0.9914,technical,"('corneal', ""Lemon's Fruit Snacks"")"
285405,1322.68,0.9914,technical,"('Crush', 'Minty Fresh Pack 3')"
285524,1397.57,0.9914,technical,"('Forever Reign', 'Minty Fresh Pack 1')"
290569,1136.71,0.9914,technical,"('Destroy The Dragon', 'Nuclear Blast JS Awesome Bomb Filez 5')"
290733,1227.94,0.9914,technical,"('The Legend of the Rent is Way Hardcore', 'Nuclear Blast JS Awesome Bomb Filez 3')"
324118,1314.18,0.9914,technical,"('asphyxia (TV edit)', 'VSRG Charting Minipack 1')"
271692,885.72,0.9913,technical,"(""Putin's Boner"", 'hi19hi19 Pack 5 - Streams and Memes')"
285365,1261.81,0.9913,technical,"('1：12', 'Minty Fresh Pack 4')"
285535,1219.33,0.9913,technical,"('Grosse Barbe', 'Minty Fresh Pack 1')"
314824,1168.11,0.9912,technical,"('Suki ? Suki !', 'The End')"
269499,1214.35,0.9911,technical,"('Neutron Factory', 'Hardpain of Hell')"
282111,1337.62,0.9911,technical,"('Maneater', 'Lofty Dump MiniPack')"
285270,1378.53,0.9911,technical,"('Princess bride', 'Minty zFarts Pack 1')"
315198,1264.14,0.991,technical,"('Tabi no Hidarite Saihate no Migite', 'TESTOPACK')"
255610,1148.69,0.9909,technical,"('Mikado', 'cesspool of ribal 3')"
280439,1161.95,0.9909,technical,"('Aubudon', ""Kazye's Speedy Speed Files"")"
290594,1051.84,0.9907,technical,"('[1-SPD] Shitsubou Choco', 'Nuclear Blast JS Awesome Bomb Filez 5')"
270373,1286.29,0.9906,technical,"('Caravan', 'Grape Cola')"
328470,1285.64,0.9901,technical,"('A Dichroic Glass Snafu', 'Yolomania Vol. 4')"
281988,1183.58,0.9898,technical,"('Bumblebee', 'Lofty Minipack 4 (Paradise Loft)')"
286257,956.17,0.9898,technical,"('CHAOS Terror-Tech Mix', 'Memories of Flower')"
307242,1526.31,0.9895,technical,"('Ame ga Furu kara Niji ga Deru', ""Skwaius's Smartstream"")"
282082,1439.0,0.9893,technical,"('Okkusenman', 'Lofty Dump MiniPack 2')"
285652,1097.75,0.9893,technical,"('Je Vais Vite', 'Mina Mini Megapack 2(da real onez)')"
285740,1439.64,0.9893,technical,"('World Go Boom', 'Mina Minimegapack 4')"
261847,1393.24,0.9891,technical,"('shadows of cats', 'Dump Parade')"
270396,1244.53,0.9891,technical,"(""This Future (we didn't expect)"", 'Grape Cola')"
285284,1337.5,0.9891,technical,"('Meitsin Unipaivakirja', 'Minty zFarts Pack 1')"
301770,1662.81,0.9891,technical,"('PAiNT iT BLACK (feat. Un3h) [dj-Jo Remix]', ""Restia's Restroom OX"")"
273837,1176.65,0.989,technical,"('Cyberteam in Akihabara 2011', 'Icy X')"
290961,1249.05,0.989,technical,"('perditus paradisus', 'Nixo pack 0')"
285470,898.04,0.9888,technical,"(""Gone Fishin'"", 'Minty Fresh Pack 2')"
260726,1270.66,0.9887,technical,"('The Real Slim Shady', ""'d"")"
321784,1368.76,0.9887,technical,"('Hatsune Miku no Shoushitsu -Gekijouban-', 'Timdam Snackpack 2')"
282122,1159.52,0.9882,technical,"('Grosse Barbe', 'Lofty Dump MiniPack')"
323312,1146.87,0.988,technical,"('Comment Te Dire Adieu', 'Valedumps 2')"
256737,1165.42,0.9878,technical,"('Luv * Lab * Poison 22ate!', ""Bunch of Files You Probably Don't Have 3"")"
283204,1179.35,0.9878,technical,"('HEREINMYGARAGE', ""Lemon's Fruit Snacks"")"
271715,1299.21,0.9877,technical,"('Call me it. (500 Tortures)', 'hi19hi19 Pack 5 - Streams and Memes')"
290676,1102.72,0.9877,technical,"('Friday ~Splittercore Remix~', 'Nuclear Blast JS Awesome Bomb Filez 4')"
307180,1125.01,0.9877,technical,"('Yoru Wa Nemureru Kai?', ""Skwid's Minipack 3 (Metamemes And More Anime Edition)"")"
283201,1117.32,0.9876,technical,"('Chik Habit', ""Lemon's Fruit Snacks"")"
323182,1123.11,0.9876,technical,"('BBW.', 'Valedumps 3 (Route B)')"
285201,860.56,0.9875,technical,"('monstrous turtles!', 'Minty zFarts Pack 2')"
343784,1144.66,0.9874,technical,"('KICK BACK', 'Celeb Dumplings 2 (I Love My Friends Edition)')"
304299,1058.66,0.9873,technical,"('Fatal Attraction', ""Scintill's Minipack"")"
285309,1112.95,0.9871,technical,"(""Britney Spears' OP"", 'Minty Fresh Pack 4')"
323127,1305.68,0.9871,technical,"(""stepmania boomer opinion's theme song"", 'Valedumps 3 (Route B)')"
342765,1177.08,0.9871,technical,"('Again', 'interesting files i found in my discord dms')"
283165,1331.75,0.9868,technical,"('Hacker', ""Lemon's Fruit Snacks"")"
303441,1085.6,0.9868,technical,"('Blue Sky', ""Sam and GG's megapack"")"
282062,1426.05,0.9865,technical,"('DO THE SALAMANDER', 'Lofty Minipack 3')"
285810,1359.83,0.9863,technical,"('All Good Things', 'Mina Minimegapack')"
322976,958.94,0.9863,technical,"('Ani Mevushal', 'Untitled Etterna Pack')"
342602,1400.51,0.9862,technical,"('[5-4] Native Faith', 'Etterna Echelon Pack')"
258165,1195.82,0.9861,technical,"('Pleasant Farmer', 'CN.ZK')"
272361,1479.66,0.986,technical,"('Color of giggles', 'Hard Songs Megapack Volume 11')"
274890,1249.83,0.986,technical,"('DANBO', 'James May Collection of Mildly Decent Files That Includes Weird As Fuck Songs Like Pepper Steak V3')"
283171,1412.25,0.986,technical,"('Dai Ni Maku Makuai', ""Lemon's Fruit Snacks"")"
286259,1390.48,0.986,technical,"('Xeroa', 'Memories of Flower')"
264588,1519.82,0.9859,technical,"('Tornado', 'Etterna Explosion Excitepack')"
255737,1018.91,0.9858,technical,"('Mousou Express', 'Celeb Dumplings (Delicious Edition)')"
285263,814.52,0.9858,technical,"('zzzAAA', 'Minty zFarts Pack 1')"
302249,1174.44,0.9858,technical,"('[3-Boss] Bagpipe', 'Rebound Dump Collection Megapack')"
304269,859.12,0.9858,technical,"('Fireflies', ""Scintill's Minipack 3"")"
283159,1327.87,0.9857,technical,"('Sent from my ipod recorder', ""Lemon's Fruit Snacks"")"
256029,1316.59,0.9856,technical,"('Nest', 'Bursts Of A Teitoku Kai')"
342576,1398.43,0.9855,technical,"('[5-6] Ding Dong Song', 'Etterna Echelon Pack')"
328789,1533.28,0.9854,technical,"(""Wafles' OP"", 'Yolo Dumps 1')"
272511,1345.24,0.9853,technical,"('WhiteBlue', 'Hard Songs Megapack Volume 9')"
281987,1232.1,0.9853,technical,"('Miserable Bastard', 'Lofty Minipack 4 (Paradise Loft)')"
285531,1096.76,0.9853,technical,"('Bu ls Tamadlr', 'Minty Fresh Pack 1')"
285804,1552.16,0.9851,technical,"('Nemo', 'Mina Minimegapack')"
